job_link,job_title,company,search_country,search_city,job_level,job_type,job_skills
https://www.linkedin.com/jobs/view/senior-research-investigator-department-of-pathology-and-laboratory-medicine-at-university-of-pennsylvania-3631415776,Senior Research Investigator (Department of Pathology and Laboratory Medicine),University of Pennsylvania,United States,Winslow,Mid senior,Onsite,"PhD, Postdoctoral experience, Laboratory workflow supervision, Productivity management, Work distribution management, Specific skills training, Analysis, Manuscript writing, Findings presentation, Inventory management, Supply ordering, Data evaluation, Research plan development, Project prioritization, Experiment supervision, Experiment performance"
https://www.linkedin.com/jobs/view/beauty-advisor-inside-sales-sally-beauty-02926-at-sally-beauty-3702780425,Beauty Advisor (Inside Sales) Sally Beauty 02926,Sally Beauty,United States,Muncie,Mid senior,Onsite,"Sales, Customer service, Communication, Merchandising, Inventory management, Product knowledge, Teamwork, Problemsolving, Ability to lift heavy objects, Ability to work in a fastpaced environment, Ability to work with chemicals"
https://www.linkedin.com/jobs/view/network-engineer-at-epic-3498538274,Network Engineer,Epic,United States,Mississippi,Mid senior,Onsite,"Network Engineering, Network Deployment, Network Operations, Network Scaling, HighPerformance Networks, Availability, Performance, Security, Troubleshooting, Routing Protocols, OSPF, BGP, Networking Technology, MPLS, ISIS, Segment Routing, Automation Tools, Ansible"
https://www.linkedin.com/jobs/view/senior-drainage-project-manager-at-stantec-3739165087,Senior Drainage Project Manager,Stantec,United States,Avondale,Mid senior,Onsite,"Microstation, Geopak, AdICPR, ASAD, Geopak Drainage, HECRAS, ArcGIS, AutoCad, FDOT, SFWMD, PD&E, Microsoft Office Suite, Verbal and written communication, Planning, Organizing, Scheduling, Proposal development, Roadway and traffic control plan design, Utility coordination, Environmental permitting, DesignBuild, Owner's Rep, Management, Civil Engineering, Florida Professional Engineer License, 10+ years of experience in drainage design for roadway and aviation projects"
https://www.linkedin.com/jobs/view/beauty-advisor-inside-sales-sally-beauty-00713-at-sally-beauty-3746463167,Beauty Advisor (Inside Sales) Sally Beauty 00713,Sally Beauty,United States,Compton,Mid senior,Onsite,"Customer service, Sales, Retail experience, Lifting, Standing, Bending, Crouching, Stooping, Stretching"
https://www.linkedin.com/jobs/view/lead-operator-usw-at-oneok-3801692395,Lead Operator USW,ONEOK,United States,Independence,Mid senior,Onsite,"Safety protocols, System Integrity Plan (SIP), OQ requirements, Knowledge of product movement and pipeline operations, Pump operations, Valve lineups, Product sampling, Measurement and recording of stock and meters, Inputting data into computer programs, Facility inspections, Emergency response procedures, Maintenance, Department of Transportation regulations, Physical strength and stamina, Lifting, Carrying, Pushing, Pulling, Climbing, Balancing, Stooping, Kneeling, Crouching, Crawling, Reaching, Handling, Fingering, Feeling, Talking, Hearing, Tasting/Smelling, Near Vision, Far Vision, Depth Perception, Vision: Color, Working in inside and outside environmental conditions, Driving, Equal opportunity employer"
https://uk.linkedin.com/jobs/view/tesco-shift-leader-days-lewisham-superstore-at-tesco-3748559101,Tesco Shift Leader - Days - Lewisham Superstore,Tesco,United Kingdom,Greater London,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/asst-hotel-front-desk-manager-at-hirekeyz-inc-3782417034,Asst. Hotel Front Desk Manager,HireKeyz Inc,United States,Montgomery,Mid senior,Onsite,"Hospitality, Customer service, Food and beverage service, Cleaning and sanitation, Communication, Teamwork, Time management, Problemsolving, Attention to detail, High school diploma, Experience in food service or hospitality, Ability to work in a fastpaced environment, Ability to stand and walk for extended periods, Lifting up to 50 lbs, Exposure to extreme temperatures chemicals dirt fumes smoke unpleasant odors and/or loud noises, Health Dental and Vision Insurances, Disability Insurances, Supplemental Life Insurances, Identity Theft Protection, Flexible Spending Accounts, 401(k) Retirement Plan with Company Match, Paid Time Off Vacation and Holidays, AMAZING HOTEL DISCOUNTS"
https://www.linkedin.com/jobs/view/project-manager-renewable-energy-power-at-hdr-3736784208,Project Manager-Renewable Energy/Power,HDR,United States,Bound Brook,Mid senior,Onsite,"Electrical Engineering, Renewable Energy, Project Management, BalanceofPlant engineering, Owner’s engineering, Issued for Permitting (IFP), Construction (IFC), Environmental Engineering, Civil Engineering, Structural Engineering, Budget management, Schedule management, Proposal writing, Risk management, Problem solving, Team leadership, Communication, Research, Consulting, Wind energy, Solar energy, Battery storage, Electric vehicle technology, Project management software, HDR company culture"
https://www.linkedin.com/jobs/view/rn-supervisor-%23c-rns-7974565-24041773expplat-at-travelnursesource-3798778737,RN - Supervisor #C-RNS-7974565 - 24041773EXPPLAT /,TravelNurseSource,United States,Pottstown,Mid senior,Onsite,"Registered Nurse State license, BLS certification, Leadership, Staff scheduling, Care planning and coordination, Medical emergencies response, Electronic health record documentation, Nursing policies and procedures, Healthcare regulations, Infection control, Quality assurance, Patientcentered care, Communication, Problemsolving, Conflict resolution, Collaboration"
https://www.linkedin.com/jobs/view/rn-cardiac-h8000-at-allina-health-3771602108,RN Cardiac H8000,Allina Health,United States,Orono,Mid senior,Onsite,"Nursing, Patient Care, Clinical Assessment, Nursing Diagnosis, Outcome Identification, Care Planning, Care Implementation, Outcome Evaluation, Improvement Activities, Professional Development, Quality Improvement, Ethical Decision Making, Research Integration, Leadership, Charge Nurse, Preceptor, Interdisciplinary Collaboration, Communication, Environment Health, Health Advocacy, Resource Management, Medical Terminology, Vital Signs, CPR, ACLS, Critical Care, Med Surg, Telemetry, Cardiology, Nursing Informatics, Patient Education, Documentation, Teamwork"
https://www.linkedin.com/jobs/view/traffic-controller-at-clover-school-district-office-3692913661,Traffic Controller,Clover School District Office,United States,Shelby,Mid senior,Onsite,"Traffic Control, Hand Signals, Sign Placement, Courtesy, Punctuality, Flexibility, Willingness to Stand, Commitment to Attendance, Drug Screening, Background Check, Physical Endurance, Ability to Work in FastPaced Environment, Regulatory Compliance, Outdoor Work in All Weather Conditions"
https://www.linkedin.com/jobs/view/sales-associate-at-m-i-homes-inc-3788686793,Sales Associate,"M/I Homes, Inc.",United States,Chicago,Associate,Onsite,"Customer Service, Sales Techniques, Marketing, Teamwork, Negotiation, Communication, Data Analysis, ProblemSolving, Microsoft Excel, Microsoft Outlook, Microsoft Office Suite, Pivotal System, Real Estate License, Associate's Degree, Retail Sales Experience, Seminars, Workshops, Training, EEO/AA"
https://www.linkedin.com/jobs/view/aviation-traveling-group-manager-1-at-je-dunn-construction-3668512581,Aviation Traveling Group Manager 1,JE Dunn Construction,United States,Saint Charles,Mid senior,Onsite,"Project management, Construction management, Risk management, Subcontractor management, Preconstruction, Project scheduling, Resource management, Community & industry relations, Diversity & inclusion, Communication, Presentation skills, Microsoft Office, Project management software, Construction technology, Lean process & philosophy, Budgeting & profitability, Estimating & productivity analysis, MBE WBE & SBA regulations, Corporate risk management, Team collaboration, Bachelor’s in construction management engineering or related, 10+ years construction management experience, 5+ years people management experience, Large commercial airport experience, Leading multiple large or complex projects, Nontraditional hours, Extreme conditions, Frequent standing walking sitting viewing computer screen, Occasional bending climbing reaching above shoulder pushing pulling"
https://au.linkedin.com/jobs/view/sonographer-west-melbourne-full-time-at-gorilla-jobs-3790618534,Sonographer | West Melbourne | Full-time,Gorilla Jobs,Australia,Melbourne,Mid senior,Onsite,"Sonography, Ultrasound, MRI, CT, Xray, Nuclear medicine, Pain management, Stress testing, Australasian Sonographer Accreditation Registry (ASAR), Australian Health Practitioner Regulation Agency (AHPRA), Patient focus, Attention to detail, Postgraduate ultrasound experience"
https://www.linkedin.com/jobs/view/social-work-case-manager-full-time-day-shift-west-penn-at-allegheny-health-network-3789683360,Social Work Case Manager - Full Time - Day Shift - West Penn,Allegheny Health Network,United States,New Kensington,Mid senior,Onsite,"Social Work, Care Coordination, Patient Advocacy, Interdisciplinary Collaboration, Health Plans, External Partners, Quality of Care, Patient Experience, Population Health, Social Determinants of Health, Wellness, Comprehensive Assessment, Intervention Implementation, Risk Assessment, Discharge Planning, PostDischarge Care, Community Resources, Education, Counseling, Crisis Intervention, Child Abuse and Neglect, Domestic Violence, Adult and Older Adult Abuse, Institutional Abuse, Sexual Assault, Mental Health Disorders, Substance Use Disorders, Surrogate Decision Maker, Guardianship, Professional Development, Certification, Mentoring, Precepting, Committee Participation, Organizational Goals, Master's in Social Work, Hospital or Healthcare Experience, LSW (Licensed Social Worker), HIPAA Compliance, Data Security, Code of Business Conduct, Federal and State Laws, Company Policies, Training Requirements, Equal Opportunity Employer"
https://www.linkedin.com/jobs/view/travel-nurse-rn-pcu-progressive-care-unit-%242-316-per-week-at-nursefirst-3802867816,"Travel Nurse RN - PCU - Progressive Care Unit - $2,316 per week",NURSEFirst,United States,Sandusky,Mid senior,Onsite,"RN, PCU, Travel Nurse, 12hour shifts, Nights, 36 hours per week, 13 weeks, Taxfree stipend, Holiday Pay, Guaranteed Hours, Continuing Education, Mileage reimbursement, Referral bonus, Medical benefits, Dental benefits, Vision benefits, License and certification reimbursement, Life insurance, Weekly pay"
https://www.linkedin.com/jobs/view/personal-injury-attorney-at-bcg-attorney-search-3618853649,Personal Injury Attorney,BCG Attorney Search,United States,Catonsville,Mid senior,Onsite,"Personal Injury, Litigation, State Bar Membership, Legal Protection, Creditors' Rights, Healthcare Law, Insurance Defense, Land Use Planning, Legislative, Estate Planning"
https://www.linkedin.com/jobs/view/travel-rn-or-2478-00-week-24202631expplat-at-travelnursesource-3803861714,Travel RN OR 2478.00/week - 24202631EXPPLAT /,TravelNurseSource,United States,West Des Moines,Mid senior,Onsite,"BLS, ACLS, Professional license, CNOR, PALS, Specialtyrelated certifications, OR Nurse experience, 2+ years RN experience, Day 1 Health Insurance, Flexible Housing Options, Guaranteed Stipend, JACHO Certified, Prestigious Facilities, PTO Program, Weekly Pay, Paid Compliance Cost, Referral Bonuses, Extra Shift Bonuses, 401(k) Plan"
https://www.linkedin.com/jobs/view/shift-leader-at-cafua-management-company-a-dunkin-franchisee-3800031435,Shift Leader,"Cafua Management Company, a Dunkin Franchisee",United States,Seneca Falls,Mid senior,Onsite,"Guest satisfaction, Operations excellence, Team environment, Profitability, English proficiency, Restaurant retail or supervisory experience, Basic computer skills, High school diploma or equivalent, Basic math and financial skills, Open availability to work all shifts, Transportation to work banking meetings and training, Ability to lift 50 lbs. and stand for 6 hours, 12 years of restaurant or retail experience or 6 months of supervisory experience"
https://www.linkedin.com/jobs/view/volunteer-from-home-in-fresno%21-bake-birthday-cakes-cupcakes-for-at-risk-youth-at-volunteermatch-3803964477,Volunteer from home in Fresno! Bake birthday cakes/cupcakes for at-risk youth,VolunteerMatch,United States,California,Associate,Onsite,
https://www.linkedin.com/jobs/view/volunteer-reading-pals-chico-at-volunteermatch-3803995438,Volunteer: Reading Pals Chico,VolunteerMatch,United States,California,Associate,Onsite,"Reading skills, Literacy, Community engagement, Leadership, Volunteerism, Basic communication, Empathy, Patience, Child education, Selfconfidence building"
https://www.linkedin.com/jobs/view/veterinarian-at-banfield-pet-hospital-3789900807,Veterinarian,Banfield Pet Hospital,United States,Greensboro,Mid senior,Onsite,"Veterinary Medicine, Preventive Petcare, Positive Work Culture, Veterinary Expertise, Mars Five Principles, Salary, Paid Time Off, Medical Insurance, Dental Insurance, Vision Insurance, Fertility Assistance, Parental Leave, Referral Program, 401(k) Savings Plan, Health Savings Account, Life Insurance, Disability Insurance, Veterinary Debt Relief Programs, Mental Health Support, Paid Volunteering, Optimum Wellness Plans, Discounts, Flexible Scheduling, Autonomous Medicine, Growth Opportunities, Leadership Roles, Coaching Support, Continuing Education, School Loan Assistance, Equity and Inclusion Resources, Volunteer Opportunities"
https://www.linkedin.com/jobs/view/virtual-executive-assistant-at-mci-3791470164,Virtual Executive Assistant,MCI,United States,North Carolina,Mid senior,Onsite,"Virtual Executive Assistant, Data Entry, Microsoft Office Suite, Microsoft Excel, Microsoft PowerPoint, Multitasking, Project Management, Chief of Staff, Time Management, Problem Solving, Communication, Microsoft Office, MS Excel, MS PowerPoint, Document Preparation, English, Office Management, Filing, Confidential Information Handling, Attention to Detail"
https://www.linkedin.com/jobs/view/associate-director-of-academics-k-8-ela-at-kipp-public-schools-northern-california-3782282051,"Associate Director of Academics, K-8 ELA",KIPP Public Schools Northern California,United States,Union City,Mid senior,Onsite,"ELA, Curriculum development, Instructional leadership, Coaching, Culturally Responsive Pedagogy, Relay instructional coaching practices, Datadriven instruction, Observation and feedback, Leading adult professional development, Differentiated support, Academic Humanities Vision and Core Beliefs, Antiracist schools, Equitable schools, Academically excellent schools, Culturally Responsive Education (CRE), Balanced approach to literacy, Curriculum and assessment change management, Explicit language instruction, Student assessment analysis, Instructional practice data analysis, Interim assessments, Scopes and sequences of standards, North star assessments, Regional priorities, School partnerships, StrengthsBased adaptive coaching, Researchbased instructional strategies, Best practices, Regional academics priorities, Lesson Internalization, Pedagogical practices, Professional learning communities (PLCs), Regional professional development, Formative assessments, Datainformed instruction"
https://www.linkedin.com/jobs/view/patient-care-tech-heart-failure-pulmonary-unit-part-time-evenings-at-northwestern-medicine-3797990354,Patient Care Tech-Heart Failure Pulmonary Unit Part-time Evenings,Northwestern Medicine,United States,Illinois,Associate,Onsite,"CNA Certification, CPR  Basic Life Support recognition by the American Heart Association, Capillary Blood Glucose Monitoring, Associate's degree, One year of college or nursing education or equivalent experience, Communication skills, Teamwork skills, Problemsolving skills, Critical thinking skills, Time management skills, Attention to detail, Empathy, Compassion, Patience, Ethics, Compliance, Quality improvement, Patient care, Direct patient care, Indirect patient care, Medical terminology, Documentation, Patient assessment, Vital signs, Intake and output, Blood glucose monitoring, Phlebotomy, Enema administration, Specimen collection, Patient rounds, Patient transport, Emergency response, Basic life support, Postmortem care, Environmental cleaning, Linen management, Equipment maintenance, Inventory management, Patient belongings management, Charge entry, Supply ordering, Room readiness, Equipment checks, Instrument and sterile tray counting, Linen stocking and removal, Table setup and breakdown, Staff meeting participation, Costeffective care, Quality improvement activities, New staff orientation, Mandatory requirements compliance"
https://www.linkedin.com/jobs/view/manager-materials-characterization-at-mp-materials-3746634028,"Manager, Materials Characterization",MP Materials,United States,Arlington,Mid senior,Onsite,"Chemical Engineering, Chemistry, Materials Science & Engineering, Analytical lab equipment, Materials chemical thermal and microscopy equipment, Statistical process control, Programming/modeling, Automated routine analysis, Data management, Process control operations, Lean Six Sigma certification, Manufacturing and/or analysis of rare earth materials, Permanent magnets, Metal powders, Quality control requirements, Industrial manufacturing environment, Reactive metal powders"
https://www.linkedin.com/jobs/view/store-manager-at-journeys-3651674795,Store Manager,Journeys,United States,West Palm Beach,Mid senior,Onsite,"Retail management, Retail sales, Customer service, Training and development, Team management, Loss prevention, Scheduling, Bank deposits, Policy implementation, Performance reviews, Staff recognition, Problemsolving, Fastpaced environment, Ability to work night and weekends, Ability to climb reach bend and lift up to 50 pounds, Stand for long periods of time, Age requirement: 18 years or older"
https://www.linkedin.com/jobs/view/entertainment-negotiations-manager-at-jdhuntr-in-house-counsel-jobs-3801645665,Entertainment Negotiations Manager,JDHuntr In-House Counsel Jobs,United States,San Fernando,Mid senior,Onsite,"Entertainment Law, Contract Law, Legal Negotiation, Communication Skills, Interpersonal Skills, Legal Research, Legal Analysis, Project Management, Time Management, Juris Doctor (JD) degree, Bar Membership, Active Bar Membership"
https://www.linkedin.com/jobs/view/conductor-entrega-a-domicilio-mt-at-autozone-3727835663,Conductor:Entrega a Domicilio - MT,AutoZone,United States,Oceanside,Mid senior,Onsite,"Driving, Customer service, Loading, Unloading, Parts delivery, Retail, Lifting, Teamwork, Communication, Decision making, Safety"
https://www.linkedin.com/jobs/view/pharmacist-at-flowerhire-3797116448,Pharmacist,FlowerHire,United States,Nanticoke,Associate,Onsite,
https://www.linkedin.com/jobs/view/intake-attorney-at-bcg-attorney-search-3739137747,Intake Attorney,BCG Attorney Search,United States,Thousand Oaks,Mid senior,Onsite,"Attorney, Criminal Defense, Sales, Marketing, Public Speaking, Communication, Salesforce, Microsoft Office Suite, Active California State Bar Membership, JD Degree, Interpersonal Skills, Analytical Skills, Research Skills, ProblemSolving Skills, Microsoft Word, Microsoft Outlook, Microsoft PowerPoint, Microsoft Excel, Client intake, Client counseling, Case preparation, Trial preparation, Negotiation, Litigation, Legal research, Legal writing, Court procedures"
https://www.linkedin.com/jobs/view/t-mobile-retail-store-manager-aberdeen-beards-hill-rd-2-at-arch-telecom-3805733659,T-Mobile Retail Store Manager ABERDEEN | Beards Hill Rd 2,Arch Telecom,United States,Aberdeen,Mid senior,Onsite,"Leadership, Competitive drive, Sales environment, Operational management, Financial management, Performance management, Communication skills, Wireless sales experience, Employee Stock Ownership Program (ESOP), Competitive salary pay, Bonus earnings, Automatic raises, Career advancement, Health Benefits, High school degree or GED, Ability to stand for long periods of time, Ability to lift objects weighing up to 25lbs, Reliable transportation, Full Time (45 hours) availability"
https://www.linkedin.com/jobs/view/staff-engineer-december-2023-grad-at-bohler-3713388056,Staff Engineer - December 2023 Grad,Bohler,United States,Palm Beach,Mid senior,Onsite,"AutoCAD Civil 3D, Site design, Plan preparation, Land development, Civil engineering, Communication skills, Teamwork, Problemsolving, Learning & development, Career development, Mentorship, AutoCAD training, Bachelor's or Master's degree"
https://www.linkedin.com/jobs/view/account-supervisor-at-omnicom-health-group-3339033003,Account Supervisor,Omnicom Health Group,United States,Middletown,Mid senior,Onsite,"Healthcare marketing, Communications, Strategic planning, Creative management, Tactical planning, Client relations, Brand management, Project management, Budgeting, Research analysis, Competitive analysis, Troubleshooting, Teamwork, Communication skills, Problemsolving skills, Attention to detail, Time management, Prioritization, Delegation, Decisionmaking, Team leadership, Collaboration, Flexibility, Adaptability, Business principles, College degree, 4 years of experience, Excellent written and oral communication skills, Ability to write basic documents, Understanding of business principals, Understanding of marketing/advertising, Ability to manage and train staff"
https://www.linkedin.com/jobs/view/sr-systems-analyst-at-meriplex-3745228830,Sr Systems Analyst,Meriplex,United States,Houston,Mid senior,Onsite,"L1 Systems Analyst, Azure, Active Directory, ITIL security, Basic OS support, TCP/IP troubleshooting, VPN connectivity, Advanced enduser email support, Basic scripting, Microsoft 365 applications, Command line, Advanced technical triage methodologies, Communication skills, Teamwork skills, Respect for others, Ticket system, Documentation, RMM tools, MSP support desk experience, A+ certification, Network+ certification, Server+ certification, Microsoft 365 certification, VMware knowledge, Network concepts, Sedentary work"
https://www.linkedin.com/jobs/view/certified-registered-nurse-anesthetist-crna-at-us-anesthesia-partners-3590895351,Certified Registered Nurse Anesthetist (CRNA),US Anesthesia Partners,United States,Amarillo,Mid senior,Onsite,"Certified Registered Nurse Anesthetist, State licensure, Hospital credentialing, Anesthesia, Inpatient, Outpatient, Surgery, Ortho, Neuro, ENT, GYN, Urology, Vascular, GI, Csection, Autonomy, Scheduling options, Weekend shifts, 401K matching, Profit sharing, Interview/Site Visit Reimbursement"
https://www.linkedin.com/jobs/view/installation-telecommunications-technician-team-lead-california-only-at-development-group-inc-3640164613,Installation Telecommunications Technician Team Lead-California ONLY,"Development Group, Inc.",United States,Redding,Associate,Onsite,"Telecommunications, Structured cabling, Cat6/Cat6A, Telecom room buildout, Ladder racking, Wall mount cabinets, Grounding, Conduit and cable pathway, Cable testing, Fiber termination, Access control, Low voltage DC power, Door hardware, Door construction, Sensors, Installation, Troubleshooting, Access points, UPSes, Clocks, Speakers, Surveillance cameras, Manual dexterity, Hand tools, Powered drills, Drivers, Handeye coordination, Endurance, Physical strength, Conflict resolution, Communication skills, Verbal communication, Written communication, Active listening, Interpersonal skills, Microsoft Office, Standard software applications, Problemsolving, Troubleshooting, Time management, Teamwork, Attention to detail, Accuracy, Documentation skills, Professional demeanor, Ability to work under pressure, Ability to work independently, Ability to work as part of a team, Ability to meet deadlines, Ability to lift heavy objects, Ability to work in a fastpaced environment, Ability to work in a variety of weather conditions, Ability to travel, Ability to work overtime, High school diploma, 5 years' experience in structured cabling work, Manufacturer training/certifications, Ability to get things done, Strong work ethic, Continuous improvement, Innovation, Bottomline results, Selfawareness, Selfimprovement, Feedback, Team player, Organized, Attention to detail, Accuracy, Ability to excel under pressure, Strong documentation skills, Ability to maintain professional demeanor, Ability to work in a physically demanding environment, Ability to work in an office environment, Ability to meet metrics, Ability to demonstrate the following competencies: Business Ethics Communication Conflict Resolution Consistency Cost Consciousness Teamwork and Physical Demands in a Field Environment"
https://www.linkedin.com/jobs/view/volunteer-blood-drive-volunteers-dauphin-county-at-american-red-cross-greater-pennsylvania-region-3803988035,Volunteer: *Blood Drive Volunteers - Dauphin County,American Red Cross Greater Pennsylvania Region,United States,Hershey,Associate,Onsite,"Customer service, Donor relations, Blood donation process, Temperature screening, Adverse reactions, Hospitality, Volunteerism, Scheduling, Followup"
https://www.linkedin.com/jobs/view/patient-advocate-at-national-health-corps-3801402383,Patient Advocate,National Health Corps,United States,Camden,Mid senior,Onsite,"Microsoft Excel, Data entry, Software, Data processing, Problem solving, Record keeping, Correspondence, Service tracking, Written and oral guides, Regulations and directives, Handbooks, Precedents, Industry standards, Safety regulations"
https://www.linkedin.com/jobs/view/registered-nurse-%E2%80%93-progressive-care-travel-pcu-rn-23960633expplat-at-travelnursesource-3795481175,Registered Nurse – Progressive Care - Travel - (PCU RN) - 23960633EXPPLAT,TravelNurseSource,United States,Bedford,Mid senior,Onsite,"Registered Nurse, Progressive Care, Meditech, BLS, ACLS"
https://uk.linkedin.com/jobs/view/self-employed-mortgage-advisor-at-gcb-recruitment-3792280323,Self-Employed Mortgage Advisor,GCB Recruitment,United Kingdom,Newport,Mid senior,Onsite,
https://au.linkedin.com/jobs/view/quantitative-researcher-at-jobs-via-efinancialcareers-3797681980,Quantitative Researcher,Jobs via eFinancialCareers,Australia,Northern Territory,Mid senior,Onsite,"PhD or Postdoc in Quantitative field, Mathematical ability, Programming ability, Options theory, Option modeling, Optimization strategies, Trading algorithms, Communication skills, Collaboration skills, Data analysis, Teamwork, Competitive salary, Catered meals, Casual dress code, Flexible hours"
https://www.linkedin.com/jobs/view/retail-operations-manager-at-office-depot-3796272086,Retail Operations Manager,Office Depot,United States,Belvidere,Mid senior,Onsite,"Inventory management, Retail management, Customer service, Sales, Loss prevention, Visual merchandising, Merchandising, Pricing, Signage, Training, Compliance, Bachelors degree, High School diploma, Supervisory experience, OSHA, Workers Compensation, Wage and hour"
https://www.linkedin.com/jobs/view/reliability-superintendent-foreman-ar-at-ash-grove-cement-company-3805311231,"Reliability Superintendent - Foreman, AR",Ash Grove Cement Company,United States,Arkansas,Mid senior,Onsite,"Mechanical Safety Incidents, Root Cause Analysis, Serious Event Reviews, Grinding Equipment, Filters, Kilns, Gears and Reducers, Fans, Blowers, Compressors, Coolers, Hydraulics, Conveying Systems, Packing Machines, Preventive Techniques, Welding, Computerized Maintenance Management Systems (CMMS), Maintenance Management System (MMS), Mechanical Audits, Equipment Life Cycle Management, Equipment Efficiency, Project Management, Engineering, Critical Spare Parts Management, Inventory Optimization, Asset Sharing, Sourcing Optimization, Preventive Maintenance, Inspection, Planning, Scheduling, Spare Parts Management, KPI Monitoring, Action Planning, Capital Development Projects, Cement Process Expertise, Production Expertise, Targeted Training Programs, Teamwork, Openness, Respect, Feedback, Housekeeping, Safety Policies, Risk Assessment, Incident Reporting, Leading Indicators, Near Misses, Environmental Compliance, Regulatory Compliance, Certificate Compliance, Permit Compliance, Bachelor of Mechanical Engineering, Plant Maintenance, Heavy Industry Experience, Cement Operations Experience, Maintenance Processes Implementation, Computer Skills, SAP, MS Office Suite, Google Suite Applications, Predictive Maintenance Tools and Techniques, Vibration Analysis, Oil Analysis, Ultrasound, Infrared Analysis, ProblemSolving Techniques, Statistical Process Control, Root Cause Failure Analysis, Maintenance Program Development and Implementation, Mechanical Aptitude, Planning and Scheduling, Budgeting, Cost Management, Project Management Skills, Communication Skills, Interpersonal Skills, Motivation, Supervision, Organizational and Personal Goals, Teamwork, Organization, Systematic Approach, Competitive Base Pay, Comprehensive Medical Benefits, Dental Benefits, Disability Benefits, Group Retirement Savings, Health and Wellness Programs, Diverse and Inclusive Culture, Opportunity for Growth, Development, Internal Promotion, Decentralized Structure, Diversified Structure, Small Company Environment, Career Opportunities of Large International Organization"
https://www.linkedin.com/jobs/view/registered-nurse-inpatient-med-surg-at-lehigh-valley-health-network-3765252843,Registered Nurse - Inpatient Med/Surg,Lehigh Valley Health Network,United States,Saint Augustine,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/in-home-design-consultant-sales-representative-at-luxury-bath-3787733486,In Home Design Consultant Sales Representative,Luxury Bath,United States,Jacksonville,Mid senior,Onsite,"Customer Service, Sales, Home Improvement, MS Office, Database Management, Remodeling, Bath Sales, Window Sales, Roofing Sales, Siding Sales"
https://www.linkedin.com/jobs/view/transportation-construction-inspector-tci-in-dingmans-ferry-pa-usa-at-energy-jobline-3792007030,"Transportation Construction Inspector (TCI) in Dingmans Ferry, PA, USA",Energy Jobline,United States,Newton,Mid senior,Onsite,"Transportation Construction Inspector, Transportation Construction, Construction Inspection, District 4, Susquehanna, Wayne, Wyoming, Pike, Luzerne, Lackawanna"
https://www.linkedin.com/jobs/view/dentist-rhrp-at-dentrust-optimized-care-solutions-3786592761,Dentist - RHRP,Dentrust Optimized Care Solutions,United States,Iowa,Mid senior,Onsite,"General Dentistry, Endodontics, Oral Surgery, Dentistry, Restorative Dentistry, CPR/BLS Certification, Computer Programs, Mobile Dentistry Equipment, Military Experience (preferred), Weekend Availability, Dental License (Active State no restrictions)"
https://www.linkedin.com/jobs/view/stage-technician-on-call-at-the-california-state-university-3781617778,Stage Technician On-call,The California State University,United States,San Luis Obispo,Mid senior,Onsite,"Event audiovisual support, Stage Manager, Safety standards policies and procedures, Performing Arts Center (PAC), Theatres, University infrastructure policies and procedures, Performing arts center, Theater, Repertory, Stock company, Costume construction, Stage construction, Set construction, Lighting production, Sound production, College course, Professional training"
https://uk.linkedin.com/jobs/view/associate-director-at-adelphi-values-3290815053,Associate Director,Adelphi Values,United Kingdom,Stoke-on-Trent,Mid senior,Onsite,"Healthcare value consultancy, Market access, Health Economic and Outcomes Research, Global Value Dossiers, Payer Value propositions, Reimbursement reviews, Project management, Client engagement, Strategic insight, Analytical skills, Communication skills, Presentation skills, Scientific background, Health economics, Advanced statistics, Reporting, Creative problemsolving, Leadership, Mentoring, Teamwork, Attention to detail, Package  competitive salary health insurance pension and gym membership."
https://www.linkedin.com/jobs/view/transportation-supervisor-6-am-at-jobsinlogistics-com-3796156948,Transportation Supervisor - 6 AM,JobsInLogistics.com,United States,Nashville,Mid senior,Onsite,"Delivery operations management, Fleet management, Route management, DOT compliance, Hazmat compliance, Vehicle inspection, Driver training and evaluation, SAP or similar ERP, RoadNet or similar transportation software, Samsara or similar incab video, MS Office Suite, MS Excel, Leadership, Communication skills, Problemsolving skills, Ability to lift and carry up to 50 pounds, Ability to stand for extended periods of time, Ability to make repetitive movements, Bachelor's degree in a related discipline, 5+ years of experience in a related field"
https://www.linkedin.com/jobs/view/juice-barista-part-time-at-wis-international-3732412490,Juice Barista Part Time,WIS International,United States,Emmitsburg,Mid senior,Onsite,"Food Safety, Customer Service, Attention to Detail, Food Handling, Cleaning, Standing, Bending, Lifting 50+ Pounds, Pushing/Pulling Large Equipment, Ability to Work in a FastPaced Environment, Weekends/Holidays/Weekday Work"
https://www.linkedin.com/jobs/view/volunteer-chapter-support-volunteer-use-your-skills-to-help-a-local-nonprofit-support-entrepreneurs-at-score-boston-3803991610,Volunteer: Chapter Support Volunteer: Use your skills to help a local nonprofit support entrepreneurs,SCORE Boston,United States,Ipswich,Associate,Onsite,"Email Marketing, Networking, Social Media, Data Analysis, Report Generation, Event Planning, Web Development, Chapter Administration, Community Relations, Fundraising, Media Relations, Marketing, Volunteering, Nonprofit Management, Entrepreneurship, Small Business"
